genre;song;artist;songno;downloadurl;
"country";"Quand je serai grand ";"Löhstana David";0014;"https://mp3d.jamendo.com/download/track/873816/mp32/"
"country";"Sweet ";"Tamara Laurel";0015;"https://mp3d.jamendo.com/download/track/1093987/mp32/"
"country";"The End ";"Quietly Concerned";0016;"https://mp3d.jamendo.com/download/track/1022214/mp32/"
"country";"My Great Love ";"Kyle Cox";0017;"https://mp3d.jamendo.com/download/track/559251/mp32/"
"country";"Everything_m ";"entheos";0018;"https://mp3d.jamendo.com/download/track/437795/mp32/"
"country";"Au bord de l'eau ";"Kaceo";0019;"https://mp3d.jamendo.com/download/track/52474/mp32/"
"country";"Stop Payment ";"No, Really";0020;"https://mp3d.jamendo.com/download/track/80502/mp32/"
"country";"Black Notion Turntable Dogbite ";"Marc Reeves";0021;"https://mp3d.jamendo.com/download/track/1129273/mp32/"
"country";"Down Below ";"The Dada Weatherman";0022;"https://mp3d.jamendo.com/download/track/1194317/mp32/"
"country";"Lyle Love Song ";"Steven Dunston";0023;"https://mp3d.jamendo.com/download/track/6726/mp32/"
"country";"Our Love Will Never Fold ";"Dazie Mae";0024;"https://mp3d.jamendo.com/download/track/965506/mp32/"
"country";"T'as fait ton stage ";"H-il";0025;"https://mp3d.jamendo.com/download/track/117085/mp32/"
"country";"Rise ";"Ground & Leaves";0026;"https://mp3d.jamendo.com/download/track/1018536/mp32/"
"country";"The Finchley Waltz ";"Robin Grey";0027;"https://mp3d.jamendo.com/download/track/1105056/mp32/"
"country";"Apple Tree ";"Sean T Wright";0028;"https://mp3d.jamendo.com/download/track/347546/mp32/"
"country";"Let Me Talk, Carol ";"Josh Woodward";0029;"https://mp3d.jamendo.com/download/track/78734/mp32/"
"country";"My Thoughts ";"Jonathan Dimmel";0030;"https://mp3d.jamendo.com/download/track/938330/mp32/"
"country";"Giraffe ";"Bryyn";0031;"https://mp3d.jamendo.com/download/track/725574/mp32/"
"country";"Will ";"Studebaker's Blacksmith Shop";0032;"https://mp3d.jamendo.com/download/track/781663/mp32/"
"country";"feet ";"The Fumes";0033;"https://mp3d.jamendo.com/download/track/496194/mp32/"
"country";"photograph ";"Hiroumi";0034;"https://mp3d.jamendo.com/download/track/337996/mp32/"
"country";"¿Será verdad- ";"Seba Lay";0035;"https://mp3d.jamendo.com/download/track/1045554/mp32/"
"country";"Remember feat Claudia ";"Marijanh";0036;"https://mp3d.jamendo.com/download/track/370178/mp32/"
"country";"l'abandon ";"flo";0037;"https://mp3d.jamendo.com/download/track/48843/mp32/"
"country";"If Only ";"Devon Elizabeth";0038;"https://mp3d.jamendo.com/download/track/1246471/mp32/"
"disco";"we got to be free ";"Ton";0000;"https://mp3d.jamendo.com/download/track/704266/mp32/"
"disco";"Cooking ";"Shanel";0001;"https://mp3d.jamendo.com/download/track/534263/mp32/"
"disco";"Samba Pa Mi ";"XTN";0002;"https://mp3d.jamendo.com/download/track/64356/mp32/"
"disco";"Arythmic Dj. ";"St Adam";0003;"https://mp3d.jamendo.com/download/track/54222/mp32/"
"disco";"Peace Around the World (ditto ditto feat. Freedom People) (Snowflake & ccMixter)";"ditto ditto feat. Freedom People ";0004;"https://mp3d.jamendo.com/download/track/472891/mp32/"
"disco";"PHONY ";"Monster Cyborg";0005;"https://mp3d.jamendo.com/download/track/635824/mp32/"
"disco";"Don't stop the game ";"Fonogeri";0006;"https://mp3d.jamendo.com/download/track/728914/mp32/"
"disco";"largomatic base ";"David Greefs";0007;"https://mp3d.jamendo.com/download/track/1116522/mp32/"
"disco";"CyberDreams ";"mindthings";0008;"https://mp3d.jamendo.com/download/track/22888/mp32/"
"disco";"Bayard's Touch ";"CHRISS ONAC";0009;"https://mp3d.jamendo.com/download/track/153126/mp32/"
"disco";"yepa ";"Tet production";0010;"https://mp3d.jamendo.com/download/track/212013/mp32/"
"disco";"One Nice Thing Once a Day ";"UltraCat";0011;"https://mp3d.jamendo.com/download/track/171574/mp32/"
"disco";"Né Funky ";"Kiff'On";0012;"https://mp3d.jamendo.com/download/track/852/mp32/"
"disco";"I Want You ";"Neon NiteClub";0013;"https://mp3d.jamendo.com/download/track/1187780/mp32/"
"disco";"The Right Way ";"Pablo Gómez";0014;"https://mp3d.jamendo.com/download/track/619141/mp32/"
"disco";"Nichrome ";"Cool Cavemen";0015;"https://mp3d.jamendo.com/download/track/1164002/mp32/"
"disco";"Sciences [ Exclu ] ";"BS";0016;"https://mp3d.jamendo.com/download/track/634203/mp32/"
"disco";"Shine Your Light ";"Robert Avellanet";0017;"https://mp3d.jamendo.com/download/track/1119660/mp32/"
"disco";"Alien Groove ";"Ensono";0018;"https://mp3d.jamendo.com/download/track/154034/mp32/"
